gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstrand	fpkm_unstrand	fpkm_uq_unstrand
ENSG00000115163.15	CENPA	protein_coding	1297	706	591	33.2038	11.7051	13.1682
ENSG00000115165.10	CYTIP	protein_coding	196	89	107	2.8899	1.0188	1.1461
ENSG00000115170.15	ACVR1	protein_coding	2777	1441	1336	30.9284	10.903	12.2658
ENSG00000115183.15	TANC1	protein_coding	4329	2112	2217	14.4819	5.1052	5.7433
ENSG00000115194.11	SLC30A3	protein_coding	8	3	5	0.0692	0.0244	0.0275
ENSG00000115204.15	MPV17	protein_coding	2596	1262	1334	23.0273	8.1176	9.1323
ENSG00000115207.13	GTF3C2	protein_coding	5519	3934	3699	47.1609	16.6253	18.7033
ENSG00000115211.16	EIF2B4	protein_coding	2463	1496	1531	23.1348	8.1555	9.1749
ENSG00000115216.14	NRBP1	protein_coding	11927	5894	6033	111.6723	39.367	44.2876
ENSG00000115221.12	ITGB6	protein_coding	8661	4249	4412	74.7007	26.3337	29.6252
ENSG00000115226.10	FNDC4	protein_coding	512	239	273	13.1887	4.6493	5.2304
ENSG00000115232.14	ITGA4	protein_coding	1766	1239	1227	8.2706	2.9156	3.28
ENSG00000115233.12	PSMD14	protein_coding	5311	2574	2740	36.246	12.7775	14.3746
ENSG00000115234.11	SNX17	protein_coding	5859	3056	2992	77.6047	27.3574	30.7769
ENSG00000115239.24	ASB3	protein_coding	683	339	344	5.0599	1.7837	2.0067
ENSG00000115241.11	PPM1G	protein_coding	13524	6821	6705	168.9073	59.5436	66.9862
ENSG00000115252.18	PDE1A	protein_coding	141	75	67	1.1128	0.3923	0.4413
ENSG00000115255.12	REEP6	protein_coding	425	231	194	10.4461	3.6825	4.1428
ENSG00000115257.15	PCSK4	protein_coding	31	20	12	0.4079	0.1438	0.1618
ENSG00000115263.15	GCG	protein_coding	0	0	0	0	0	0
ENSG00000115266.12	APC2	protein_coding	54	73	69	0.2132	0.0752	0.0846
ENSG00000115267.8	IFIH1	protein_coding	4454	2235	2219	43.6266	15.3793	17.3017
ENSG00000115268.10	RPS15	protein_coding	9270	4642	4631	216.3376	76.2638	85.7964
ENSG00000115271.11	GCA	protein_coding	1477	706	772	13.8447	4.8806	5.4906
ENSG00000115274.15	INO80B	protein_coding	7	5	2	0.2422	0.0854	0.0961
ENSG00000115275.14	MOGS	protein_coding	7216	3581	3671	100.4589	35.414	39.8406
ENSG00000115282.21	TTC31	protein_coding	1109	587	587	11.6077	4.092	4.6034
ENSG00000115286.20	NDUFS7	protein_coding	225	908	833	1.5057	0.5308	0.5971
ENSG00000115289.14	PCGF1	protein_coding	1061	513	548	30.3549	10.7008	12.0383
ENSG00000115290.10	GRB14	protein_coding	390	192	198	6.5146	2.2966	2.5836
ENSG00000115295.20	CLIP4	protein_coding	3556	1756	1803	22.8027	8.0385	9.0432
ENSG00000115297.11	TLX2	protein_coding	0	0	0	0	0	0
ENSG00000115306.16	SPTBN1	protein_coding	23479	12580	12216	63.4165	22.3557	25.1501
ENSG00000115307.17	AUP1	protein_coding	8055	4065	4027	163.7096	57.7113	64.9248
ENSG00000115310.18	RTN4	protein_coding	15946	8105	7842	119.7518	42.2152	47.4918
ENSG00000115317.12	HTRA2	protein_coding	1100	1098	1058	20.9724	7.3933	8.3174
ENSG00000115318.12	LOXL3	protein_coding	712	892	913	7.8614	2.7713	3.1177
ENSG00000115325.13	DOK1	protein_coding	305	188	190	4.9912	1.7595	1.9794
ENSG00000115339.14	GALNT3	protein_coding	4979	2456	2523	54.1357	19.0841	21.4694
ENSG00000115350.12	POLE4	protein_coding	1709	853	856	42.6356	15.03	16.9086
ENSG00000115353.11	TACR1	protein_coding	88	47	41	0.8562	0.3018	0.3396
ENSG00000115355.17	CCDC88A	protein_coding	960	542	521	1.4112	0.4975	0.5597
ENSG00000115361.8	ACADL	protein_coding	2	1	1	0.0194	0.0068	0.0077
ENSG00000115363.14	EVA1A	protein_coding	1972	994	979	35.8447	12.636	14.2155
ENSG00000115364.14	MRPL19	protein_coding	3535	1948	2040	19.7139	6.9496	7.8182
ENSG00000115365.12	LANCL1	protein_coding	2548	1258	1290	24.1974	8.5301	9.5964
ENSG00000115368.10	WDR75	protein_coding	3417	1724	1693	33.8279	11.9251	13.4156
ENSG00000115380.20	EFEMP1	protein_coding	20298	10143	10156	255.6224	90.1126	101.3761
ENSG00000115386.6	REG1A	protein_coding	0	0	0	0	0	0
ENSG00000115392.12	FANCL	protein_coding	787	1108	1130	16.2801	5.7391	6.4565
ENSG00000115414.21	FN1	protein_coding	881953	443233	438729	2556.0729	901.0725	1013.7014
ENSG00000115415.20	STAT1	protein_coding	16092	8828	8732	82.1818	28.9709	32.5921
ENSG00000115419.13	GLS	protein_coding	26419	14330	14435	134.0573	47.2582	53.1652
ENSG00000115421.13	PAPOLG	protein_coding	1086	573	513	6.3907	2.2528	2.5344
ENSG00000115423.19	DNAH6	protein_coding	58	30	28	0.2141	0.0755	0.0849
ENSG00000115425.14	PECR	protein_coding	444	220	224	6.9316	2.4436	2.749
ENSG00000115446.12	UNC50	protein_coding	1232	636	597	27.5655	9.7175	10.9321
ENSG00000115457.10	IGFBP2	protein_coding	6767	3453	3315	71.2024	25.1004	28.2378
ENSG00000115459.18	ELMOD3	protein_coding	1015	721	737	6.9767	2.4594	2.7669
ENSG00000115461.5	IGFBP5	protein_coding	34726	17882	17761	267.9656	94.4638	106.2713
ENSG00000115464.15	USP34	protein_coding	6331	5123	5153	17.1278	6.0379	6.7926
ENSG00000115468.12	EFHD1	protein_coding	12518	6263	6256	233.4916	82.311	92.5994
ENSG00000115474.7	KCNJ13	protein_coding	0	0	2	0	0	0
ENSG00000115484.15	CCT4	protein_coding	10017	7492	7386	185.0432	65.2318	73.3854
ENSG00000115486.12	GGCX	protein_coding	5691	3744	3876	31.2004	10.9988	12.3736
ENSG00000115488.3	NEU2	protein_coding	0	0	0	0	0	0
ENSG00000115504.15	EHBP1	protein_coding	4183	2679	2707	25.3784	8.9465	10.0647
ENSG00000115507.10	OTX1	protein_coding	167	89	78	1.7241	0.6078	0.6837
ENSG00000115514.12	TXNDC9	protein_coding	1555	994	927	27.5523	9.7128	10.9268
ENSG00000115520.8	COQ10B	protein_coding	1782	868	914	32.6648	11.5151	12.9544
ENSG00000115523.17	GNLY	protein_coding	15	5	10	0.2456	0.0866	0.0974
ENSG00000115524.17	SF3B1	protein_coding	21881	11106	10775	104.7654	36.9321	41.5484
ENSG00000115525.18	ST3GAL5	protein_coding	251	120	133	0.7683	0.2709	0.3047
ENSG00000115526.11	CHST10	protein_coding	970	460	510	10.7576	3.7923	4.2663
ENSG00000115539.14	PDCL3	protein_coding	2281	1195	1086	74.2894	26.1886	29.4621
ENSG00000115540.15	MOB4	protein_coding	1237	603	634	15.1239	5.3315	5.9979
ENSG00000115541.11	HSPE1	protein_coding	1475	758	763	40.3706	14.2315	16.0104
ENSG00000115548.17	KDM3A	protein_coding	8138	4098	4040	30.5322	10.7633	12.1086
ENSG00000115556.14	PLCD4	protein_coding	14	152	138	0.1209	0.0426	0.048
ENSG00000115561.16	CHMP3	protein_coding	4744	2423	2347	33.7233	11.8882	13.3742
ENSG00000115568.16	ZNF142	protein_coding	1559	960	938	6.729	2.3721	2.6686
ENSG00000115590.14	IL1R2	protein_coding	124	57	67	2.0923	0.7376	0.8298
ENSG00000115592.11	PRKAG3	protein_coding	22	13	9	0.3292	0.1161	0.1306
ENSG00000115593.15	SMYD1	protein_coding	12	3	9	0.1315	0.0464	0.0522
ENSG00000115594.12	IL1R1	protein_coding	3290	1711	1653	23.0459	8.1242	9.1397
ENSG00000115596.4	WNT6	protein_coding	95	62	33	2.7575	0.9721	1.0936
ENSG00000115598.10	IL1RL2	protein_coding	104	51	53	1.9874	0.7006	0.7882
ENSG00000115602.17	IL1RL1	protein_coding	8	3	5	0.0695	0.0245	0.0275
ENSG00000115604.11	IL18R1	protein_coding	290	138	152	3.2155	1.1335	1.2752
ENSG00000115607.9	IL18RAP	protein_coding	9	5	4	0.1514	0.0534	0.06
ENSG00000115616.3	SLC9A2	protein_coding	234	115	119	1.8908	0.6665	0.7499
ENSG00000115641.19	FHL2	protein_coding	5346	2643	2710	40.2566	14.1914	15.9652
ENSG00000115648.14	MLPH	protein_coding	815	391	425	5.4694	1.9281	2.1691
ENSG00000115649.16	CNPPD1	protein_coding	3920	2112	2250	71.9344	25.3585	28.5282
ENSG00000115652.15	UXS1	protein_coding	3216	1624	1592	22.989	8.1041	9.1171
ENSG00000115657.14	ABCB6	protein_coding	34	20	14	0.3259	0.1149	0.1293
ENSG00000115661.14	STK16	protein_coding	1474	874	911	16.8374	5.9356	6.6775
ENSG00000115665.9	SLC5A7	protein_coding	2	2	0	0.0193	0.0068	0.0077
ENSG00000115677.17	HDLBP	protein_coding	34205	16965	17466	140.3512	49.4769	55.6612
ENSG00000115685.15	PPP1R7	protein_coding	3277	1572	1722	43.2444	15.2446	17.1501
ENSG00000115687.14	PASK	protein_coding	711	367	362	3.3264	1.1726	1.3192
ENSG00000115694.15	STK25	protein_coding	6469	3384	3271	42.5373	14.9953	16.8697
ENSG00000115705.22	TPO	protein_coding	10	4	6	0.059	0.0208	0.0234
ENSG00000115718.18	PROC	protein_coding	17	11	6	0.3405	0.12	0.135
ENSG00000115738.10	ID2	protein_coding	2841	1430	1412	64.0545	22.5806	25.4031
ENSG00000115750.17	TAF1B	protein_coding	694	335	359	8.7113	3.0709	3.4548
ENSG00000115756.13	HPCAL1	protein_coding	2018	1014	1004	16.1438	5.691	6.4024
ENSG00000115758.13	ODC1	protein_coding	4593	2361	2233	82.1101	28.9456	32.5637
ENSG00000115760.14	BIRC6	protein_coding	7321	3677	3666	20.4549	7.2108	8.1121
ENSG00000115761.16	NOL10	protein_coding	2781	1747	1808	36.1728	12.7517	14.3456
ENSG00000115762.16	PLEKHB2	protein_coding	9789	4885	4905	72.596	25.5917	28.7905
ENSG00000115806.13	GORASP2	protein_coding	9243	4693	4551	98.0197	34.5541	38.8732
ENSG00000115808.12	STRN	protein_coding	5671	2839	2833	19.7168	6.9506	7.8194
ENSG00000115816.15	CEBPZ	protein_coding	3049	3171	3055	43.3175	15.2704	17.1791
ENSG00000115825.11	PRKD3	protein_coding	5743	3285	3226	27.9043	9.8369	11.0664
ENSG00000115827.14	DCAF17	protein_coding	934	481	459	6.0862	2.1455	2.4137
ENSG00000115828.17	QPCT	protein_coding	8154	4110	4045	152.0354	53.5958	60.295
ENSG00000115839.18	RAB3GAP1	protein_coding	5918	3163	3214	44.6989	15.7573	17.7269
ENSG00000115840.14	SLC25A12	protein_coding	1163	570	593	9.4725	3.3393	3.7566
ENSG00000115841.21	RMDN2	protein_coding	138	75	63	1.1417	0.4025	0.4528
ENSG00000115844.11	DLX2	protein_coding	3	1	2	0.0504	0.0178	0.02
ENSG00000115850.10	LCT	protein_coding	3	2	2	0.0227	0.008	0.009
ENSG00000115866.11	DARS1	protein_coding	4617	2502	2423	48.4779	17.0895	19.2256
ENSG00000115875.19	SRSF7	protein_coding	5271	2439	2832	65.0181	22.9203	25.7852
ENSG00000115884.11	SDC1	protein_coding	34364	17135	17232	474.5651	167.2947	188.2056
ENSG00000115896.16	PLCL1	protein_coding	198	94	106	1.2164	0.4288	0.4824
ENSG00000115902.11	SLC1A4	protein_coding	2055	1007	1048	14.7724	5.2076	5.8585
ENSG00000115904.14	SOS1	protein_coding	5837	2862	2975	30.1833	10.6403	11.9703
ENSG00000115919.15	KYNU	protein_coding	585	261	324	1.6735	0.5899	0.6637
ENSG00000115935.18	WIPF1	protein_coding	1441	727	771	7.8828	2.7789	3.1262
ENSG00000115942.9	ORC2	protein_coding	1833	956	950	15.6848	5.5292	6.2204
ENSG00000115944.15	COX7A2L	protein_coding	8277	4116	4161	73.6813	25.9743	29.2209
ENSG00000115946.8	PNO1	protein_coding	2134	1295	1273	40.4854	14.272	16.0559
ENSG00000115947.14	ORC4	protein_coding	1773	991	1015	9.922	3.4977	3.9349
ENSG00000115956.10	PLEK	protein_coding	350	181	169	5.4488	1.9208	2.1609
ENSG00000115963.13	RND3	protein_coding	4168	2125	2043	57.8642	20.3984	22.9481
ENSG00000115966.17	ATF2	protein_coding	2226	1197	1094	19.3126	6.8081	7.6591
ENSG00000115970.18	THADA	protein_coding	3991	2180	2125	14.0037	4.9366	5.5537
ENSG00000115977.20	AAK1	protein_coding	3319	1705	1618	6.666	2.3499	2.6436
ENSG00000115993.13	TRAK2	protein_coding	3002	1623	1518	19.9289	7.0254	7.9035
ENSG00000116001.17	TIA1	protein_coding	4500	2239	2261	33.9835	11.9799	13.4774
ENSG00000116005.12	PCYOX1	protein_coding	6929	3364	3567	58.9572	20.7837	23.3816
ENSG00000116014.10	KISS1R	protein_coding	39	18	22	1.1652	0.4108	0.4621
ENSG00000116016.14	EPAS1	protein_coding	8251	4146	4105	56.465	19.9052	22.3932
ENSG00000116017.11	ARID3A	protein_coding	970	487	483	6.7062	2.3641	2.6596
ENSG00000116030.17	SUMO1	protein_coding	7509	3804	3708	174.0196	61.3458	69.0136
ENSG00000116031.9	CD207	protein_coding	5	4	1	0.1337	0.0471	0.053
ENSG00000116032.5	GRIN3B	protein_coding	4	77	81	0.0608	0.0214	0.0241
ENSG00000116035.4	VAX2	protein_coding	89	42	47	1.4927	0.5262	0.592
ENSG00000116039.13	ATP6V1B1	protein_coding	6	2	4	0.1127	0.0397	0.0447
ENSG00000116044.16	NFE2L2	protein_coding	6229	3249	3155	54.8048	19.3199	21.7348
ENSG00000116062.17	MSH6	protein_coding	7629	5502	5626	34.7468	12.249	13.7801
ENSG00000116095.11	PLEKHA3	protein_coding	990	488	504	3.4774	1.2259	1.3791
ENSG00000116096.6	SPR	protein_coding	3396	1655	1741	116.2171	40.9691	46.09
ENSG00000116106.12	EPHA4	protein_coding	1851	929	931	12.2261	4.31	4.8487
ENSG00000116117.18	PARD3B	protein_coding	827	444	383	3.8564	1.3595	1.5294
ENSG00000116120.11	FARSB	protein_coding	3919	2027	1892	28.9217	10.1956	11.4699
ENSG00000116127.19	ALMS1	protein_coding	2706	1367	1339	9.1357	3.2205	3.6231
ENSG00000116128.11	BCL9	protein_coding	5352	2701	2651	42.1797	14.8693	16.7279
ENSG00000116132.12	PRRX1	protein_coding	4229	2085	2144	25.5829	9.0185	10.1458
ENSG00000116133.13	DHCR24	protein_coding	28071	15216	15359	225.3962	79.4572	89.3889
ENSG00000116138.13	DNAJC16	protein_coding	842	442	456	4.9062	1.7295	1.9457
ENSG00000116141.17	MARK1	protein_coding	774	407	367	2.5316	0.8924	1.004
ENSG00000116147.17	TNR	protein_coding	16	11	7	0.0623	0.022	0.0247
ENSG00000116151.14	MORN1	protein_coding	195	102	102	0.8582	0.3025	0.3404
ENSG00000116157.6	GPX7	protein_coding	1344	677	667	39.6332	13.9716	15.7179
ENSG00000116161.18	CACYBP	protein_coding	4087	2086	2064	44.2252	15.5904	17.5391
ENSG00000116171.19	SCP2	protein_coding	5654	2841	2829	34.1825	12.0501	13.5563
ENSG00000116176.6	TPSG1	protein_coding	7	15	17	0.2783	0.0981	0.1104
ENSG00000116183.11	PAPPA2	protein_coding	29	16	13	0.1324	0.0467	0.0525
ENSG00000116191.17	RALGPS2	protein_coding	2151	1077	1094	11.6937	4.1223	4.6376
ENSG00000116194.13	ANGPTL1	protein_coding	41	20	21	0.5686	0.2004	0.2255
ENSG00000116198.14	CEP104	protein_coding	2049	1029	1021	8.6021	3.0324	3.4115
ENSG00000116199.12	FAM20B	protein_coding	4766	2431	2335	39.332	13.8654	15.5985
ENSG00000116205.14	TCEANC2	protein_coding	541	267	291	2.2184	0.782	0.8798
ENSG00000116209.12	TMEM59	protein_coding	12093	6255	5839	65.9509	23.2491	26.1552
ENSG00000116212.15	LRRC42	protein_coding	3102	1535	1567	71.5228	25.2134	28.3649
ENSG00000116213.16	WRAP73	protein_coding	1220	645	575	7.9738	2.811	3.1623
ENSG00000116218.13	NPHS2	protein_coding	0	0	0	0	0	0
ENSG00000116221.15	MRPL37	protein_coding	7895	3953	4045	154.5405	54.479	61.2885
ENSG00000116237.16	ICMT	protein_coding	5053	2660	2696	51.3485	18.1015	20.3641
ENSG00000116251.11	RPL22	protein_coding	4493	2185	2318	48.0557	16.9407	19.0582
ENSG00000116254.18	CHD5	protein_coding	55	28	27	0.2719	0.0958	0.1078
ENSG00000116260.17	QSOX1	protein_coding	27337	13762	13576	147.045	51.8366	58.3159
ENSG00000116266.11	STXBP3	protein_coding	2180	1072	1108	18.4609	6.5079	7.3213
ENSG00000116273.6	PHF13	protein_coding	2017	1042	975	27.709	9.768	10.989
ENSG00000116285.13	ERRFI1	protein_coding	11347	5745	5609	135.478	47.759	53.7286
ENSG00000116288.13	PARK7	protein_coding	9278	4762	4516	193.1285	68.0821	76.592
ENSG00000116299.17	ELAPOR1	protein_coding	8781	4484	4297	47.654	16.7991	18.8989
ENSG00000116329.11	OPRD1	protein_coding	62	31	46	0.331	0.1167	0.1313
ENSG00000116337.19	AMPD2	protein_coding	4054	2585	2543	22.631	7.9779	8.9751
ENSG00000116350.17	SRSF4	protein_coding	4793	2365	2430	27.1574	9.5736	10.7702
ENSG00000116353.16	MECR	protein_coding	1528	781	748	18.4244	6.495	7.3068
ENSG00000116396.15	KCNC4	protein_coding	1168	590	578	2.2353	0.788	0.8865
ENSG00000116406.19	EDEM3	protein_coding	2308	1151	1157	14.7791	5.2099	5.8612
ENSG00000116455.14	WDR77	protein_coding	1492	759	805	27.7258	9.774	10.9957
ENSG00000116459.11	ATP5PB	protein_coding	7569	3864	3777	120.3499	42.426	47.729
ENSG00000116473.14	RAP1A	protein_coding	3504	1772	1732	31.604	11.1411	12.5337
ENSG00000116478.12	HDAC1	protein_coding	6956	3612	3345	87.5119	30.8499	34.7059
ENSG00000116489.13	CAPZA1	protein_coding	10102	5081	5052	144.2183	50.8401	57.1949
ENSG00000116497.18	S100PBP	protein_coding	1362	729	668	7.3947	2.6068	2.9326
ENSG00000116514.17	RNF19B	protein_coding	2599	1328	1272	47.4316	16.7207	18.8107
ENSG00000116521.11	SCAMP3	protein_coding	7427	3682	3746	151.7497	53.4951	60.1817
ENSG00000116525.14	TRIM62	protein_coding	836	419	450	10.4911	3.6983	4.1606
ENSG00000116539.14	ASH1L	protein_coding	7887	3957	3980	28.5514	10.065	11.3231
ENSG00000116544.12	DLGAP3	protein_coding	258	125	133	3.1848	1.1227	1.263
ENSG00000116560.11	SFPQ	protein_coding	18571	9411	9161	124.8964	44.0288	49.5321
ENSG00000116574.6	RHOU	protein_coding	1366	661	705	17.1897	6.0597	6.8172
ENSG00000116580.18	GON4L	protein_coding	5139	2636	2588	21.4266	7.5534	8.4975
ENSG00000116584.20	ARHGEF2	protein_coding	10323	5230	5097	56.261	19.8333	22.3123
ENSG00000116586.12	LAMTOR2	protein_coding	7153	3718	3435	254.2033	89.6123	100.8133
ENSG00000116604.18	MEF2D	protein_coding	5016	2569	2449	39.4072	13.8919	15.6283
ENSG00000116641.18	DOCK7	protein_coding	10732	5509	5229	21.5137	7.5841	8.532
ENSG00000116649.10	SRM	protein_coding	3786	1918	1868	99.738	35.1599	39.5546
ENSG00000116661.11	FBXO2	protein_coding	386	201	192	6.089	2.1465	2.4148
ENSG00000116663.11	FBXO6	protein_coding	555	268	287	15.9608	5.6265	6.3298
ENSG00000116668.13	SWT1	protein_coding	321	171	150	3.9372	1.3879	1.5614
ENSG00000116670.15	MAD2L2	protein_coding	1924	998	952	28.8805	10.181	11.4536
ENSG00000116675.16	DNAJC6	protein_coding	985	471	514	7.0634	2.49	2.8012
ENSG00000116678.20	LEPR	protein_coding	380	193	187	1.6676	0.5879	0.6613
ENSG00000116679.16	IVNS1ABP	protein_coding	10349	5183	5166	65.5871	23.1209	26.0109
ENSG00000116685.16	KIAA2013	protein_coding	4353	2108	2245	66.1976	23.3361	26.253
ENSG00000116688.18	MFN2	protein_coding	4922	2427	2495	23.997	8.4595	9.5168
ENSG00000116690.13	PRG4	protein_coding	24	221	238	0.2372	0.0836	0.0941
ENSG00000116691.11	MIIP	protein_coding	1128	531	597	19.9511	7.0332	7.9123
ENSG00000116698.21	SMG7	protein_coding	7516	3786	3735	45.09	15.8952	17.882
ENSG00000116701.15	NCF2	protein_coding	550	273	277	9.3692	3.3029	3.7157
ENSG00000116703.14	PDC	protein_coding	6	2	4	0.2249	0.0793	0.0892
ENSG00000116704.8	SLC35D1	protein_coding	1103	548	555	8.8866	3.1327	3.5243
ENSG00000116711.10	PLA2G4A	protein_coding	830	418	412	14.3846	5.0709	5.7047
ENSG00000116717.13	GADD45A	protein_coding	1101	506	595	28.5375	10.0601	11.3176
ENSG00000116721.9	PRAMEF1	protein_coding	0	0	0	0	0	0
ENSG00000116726.5	PRAMEF12	protein_coding	0	0	0	0	0	0
ENSG00000116729.14	WLS	protein_coding	3533	1888	1758	39.5336	13.9365	15.6784
ENSG00000116731.22	PRDM2	protein_coding	1592	753	839	7.2721	2.5636	2.884
ENSG00000116741.8	RGS2	protein_coding	2821	1389	1432	67.4113	23.764	26.7343
ENSG00000116745.7	RPE65	protein_coding	1	0	1	0.0192	0.0068	0.0076
ENSG00000116747.13	RO60	protein_coding	2032	1309	1325	11.1783	3.9406	4.4332
ENSG00000116748.21	AMPD1	protein_coding	2	0	2	0.0324	0.0114	0.0128
ENSG00000116750.14	UCHL5	protein_coding	2236	1148	1165	16.7491	5.9044	6.6425
ENSG00000116752.6	BCAS2	protein_coding	1901	933	968	73.585	25.9403	29.1827
ENSG00000116754.13	SRSF11	protein_coding	7709	3828	3881	45.3963	16.0032	18.0035
ENSG00000116761.12	CTH	protein_coding	150	73	77	3.1004	1.093	1.2296
ENSG00000116771.6	AGMAT	protein_coding	100	53	65	1.6121	0.5683	0.6393
ENSG00000116774.12	OLFML3	protein_coding	2004	1032	972	35.445	12.4951	14.057
ENSG00000116783.15	TNNI3K	protein_coding	2	1	1	0.0211	0.0074	0.0084
ENSG00000116785.14	CFHR3	protein_coding	2	0	2	0.0234	0.0083	0.0093
ENSG00000116786.13	PLEKHM2	protein_coding	3122	1792	1750	37.681	13.2834	14.9437
ENSG00000116791.14	CRYZ	protein_coding	1206	644	682	14.7304	5.1928	5.8419
ENSG00000116793.16	PHTF1	protein_coding	727	386	341	5.0591	1.7835	2.0064
ENSG00000116809.12	ZBTB17	protein_coding	1227	632	595	14.4391	5.0901	5.7263
ENSG00000116815.16	CD58	protein_coding	739	373	366	20.6685	7.2861	8.1968
ENSG00000116819.8	TFAP2E	protein_coding	131	73	67	2.8769	1.0142	1.1409
ENSG00000116824.5	CD2	protein_coding	28	16	12	0.8545	0.3012	0.3389
ENSG00000116830.12	TTF2	protein_coding	1438	667	771	7.0633	2.49	2.8012
ENSG00000116833.14	NR5A2	protein_coding	191	102	89	1.2634	0.4454	0.5011
ENSG00000116852.15	KIF21B	protein_coding	428	221	207	1.7556	0.6189	0.6962
ENSG00000116857.17	TMEM9	protein_coding	8160	3991	4169	103.8903	36.6236	41.2014
ENSG00000116863.11	ADPRS	protein_coding	3344	1688	1656	101.06	35.6259	40.0789
ENSG00000116871.15	MAP7D1	protein_coding	10502	5211	5294	99.4121	35.045	39.4254
ENSG00000116874.12	WARS2	protein_coding	1049	546	571	13.6659	4.8175	5.4197
ENSG00000116882.15	HAO2	protein_coding	4	3	1	0.1063	0.0375	0.0422
ENSG00000116885.18	OSCP1	protein_coding	303	147	156	5.4226	1.9116	2.1505
ENSG00000116898.12	MRPS15	protein_coding	5215	2486	2729	90.8852	32.039	36.0437
ENSG00000116903.7	EXOC8	protein_coding	797	432	438	7.7974	2.7487	3.0923
ENSG00000116906.13	GNPAT	protein_coding	3490	1757	1733	53.3992	18.8244	21.1773
ENSG00000116918.15	TSNAX	protein_coding	1296	727	750	10.1786	3.5882	4.0367
ENSG00000116954.8	RRAGC	protein_coding	1813	897	916	17.6818	6.2332	7.0124
ENSG00000116962.15	NID1	protein_coding	8153	4126	4027	70.0046	24.6782	27.7628
ENSG00000116977.19	LGALS8	protein_coding	1253	1813	1743	6.6074	2.3292	2.6204
ENSG00000116981.3	NT5C1A	protein_coding	2	2	0	0.0901	0.0318	0.0358
ENSG00000116983.13	HPCAL4	protein_coding	30	17	13	0.3146	0.1109	0.1248
ENSG00000116984.14	MTR	protein_coding	2834	1470	1364	11.4432	4.034	4.5382
ENSG00000116985.12	BMP8B	protein_coding	859	506	489	8.8811	3.1308	3.5221
ENSG00000116990.11	MYCL	protein_coding	1291	773	703	12.7227	4.485	5.0456
ENSG00000116991.11	SIPA1L2	protein_coding	4734	2320	2414	27.6198	9.7366	10.9536
ENSG00000116996.9	ZP4	protein_coding	0	0	0	0	0	0
ENSG00000117000.9	RLF	protein_coding	2743	1364	1379	21.9613	7.7419	8.7095
ENSG00000117009.12	KMO	protein_coding	618	2267	2378	5.1859	1.8281	2.0567
ENSG00000117010.17	ZNF684	protein_coding	209	102	107	3.3628	1.1855	1.3336
ENSG00000117013.17	KCNQ4	protein_coding	821	403	419	9.2931	3.276	3.6855
ENSG00000117016.10	RIMS3	protein_coding	1982	1009	973	13.6234	4.8026	5.4029
ENSG00000117020.18	AKT3	protein_coding	4716	2727	2531	18.4251	6.4952	7.3071
ENSG00000117036.12	ETV3	protein_coding	7199	3649	3550	53.5555	18.8795	21.2393
ENSG00000117054.14	ACADM	protein_coding	2011	1027	988	20.9784	7.3953	8.3197
ENSG00000117069.15	ST6GALNAC5	protein_coding	2335	1172	1163	19.2285	6.7785	7.6258
ENSG00000117090.15	SLAMF1	protein_coding	3	0	3	0.0351	0.0124	0.0139
ENSG00000117091.10	CD48	protein_coding	36	31	46	0.552	0.1946	0.2189
ENSG00000117114.20	ADGRL2	protein_coding	5658	2855	2803	12.4645	4.394	4.9432
ENSG00000117115.13	PADI2	protein_coding	12717	6429	6288	105.7532	37.2804	41.9402
ENSG00000117118.10	SDHB	protein_coding	3683	1782	1901	79.0725	27.8748	31.359
ENSG00000117122.14	MFAP2	protein_coding	2612	2097	2036	48.0555	16.9406	19.0581
ENSG00000117133.11	RPF1	protein_coding	1835	1077	1045	39.9816	14.0944	15.8561
ENSG00000117139.18	KDM5B	protein_coding	10005	4956	5049	20.0491	7.0678	7.9512
ENSG00000117143.13	UAP1	protein_coding	9661	4830	4831	140.2499	49.4412	55.6211
